Date,Transaction Description,Category,Amount,Balance,Transaction Type,Payment Method,Merchant Category Code,Location,Account Number,Transaction ID,Currency,Notes,Category Confidence Score
2024-10-20 12:21:57.958751,Amazon,Shopping,97.43,-19940.28,credit,Credit Card,,Seattle,XXXX-XXXX-XXXX-1234,T10680,USD,,0.98
2024-10-22 12:21:57.958751,Airbnb,Travel,-329.22,-20269.5,debit,Credit Card,,Atlanta,XXXX-XXXX-XXXX-1234,T10681,USD,,0.96
2024-10-22 12:21:57.958751,Target,Shopping,-162.97,-20432.47,debit,Credit Card,,Seattle,XXXX-XXXX-XXXX-1234,T10682,USD,,0.87
2024-10-23 12:21:57.958751,McDonald's,Dining,-26.86,-20459.33,debit,Debit Card,,Atlanta,XXXX-XXXX-XXXX-1234,T10683,USD,,0.7
2024-10-24 12:21:57.958751,City Electric,Utilities,-16.09,-20475.42,debit,Debit Card,,New York,XXXX-XXXX-XXXX-1234,T10684,USD,,0.78
2024-10-25 12:21:57.958751,Airbnb,Travel,-385.6,-20861.02,debit,Credit Card,,Chicago,XXXX-XXXX-XXXX-1234,T10685,USD,,0.82
2024-10-26 12:21:57.958751,Water Utility,Utilities,-98.11,-20959.13,debit,Debit Card,,Seattle,XXXX-XXXX-XXXX-1234,T10686,USD,,0.84
2024-10-26 12:21:57.958751,Water Utility,Utilities,-10.87,-20970.0,fee,Check,,Boston,XXXX-XXXX-XXXX-1234,T10687,USD,,0.79
2024-10-26 12:21:57.958751,CVS Pharmacy,Health,49.01,-20920.99,credit,Check,,Miami,XXXX-XXXX-XXXX-1234,T10688,USD,,0.71
2024-10-27 12:21:57.958751,Best Buy,Electronics,-5.83,-20926.82,fee,Debit Card,,San Francisco,XXXX-XXXX-XXXX-1234,T10689,USD,,0.88
2024-10-27 12:21:57.958751,Netflix,Entertainment,-15.47,-20942.29,debit,Credit Card,,Seattle,XXXX-XXXX-XXXX-1234,T10690,EUR,,0.86
2024-10-28 12:21:57.958751,Target,Shopping,153.31,-20788.98,credit,Debit Card,,Atlanta,XXXX-XXXX-XXXX-1234,T10691,EUR,,0.78
2024-10-28 12:21:57.958751,McDonald's,Dining,30.12,-20758.86,credit,Debit Card,,New York,XXXX-XXXX-XXXX-1234,T10692,EUR,,0.71
2024-10-29 12:21:57.958751,Starbucks,Coffee,-6.37,-20765.23,debit,Debit Card,,Seattle,XXXX-XXXX-XXXX-1234,T10693,USD,,1.0
2024-10-29 12:21:57.958751,Netflix,Entertainment,-8.38,-20773.61,debit,Cash,,Houston,XXXX-XXXX-XXXX-1234,T10694,USD,,0.84
2024-10-29 12:21:57.958751,Whole Foods,Groceries,-23.99,-20797.6,debit,Check,,Seattle,XXXX-XXXX-XXXX-1234,T10695,USD,,0.93
2024-10-29 12:21:57.958751,Airbnb,Travel,370.31,-20427.29,credit,Online Transfer,,Atlanta,XXXX-XXXX-XXXX-1234,T10696,USD,,0.84
2024-10-31 12:21:57.958751,Target,Shopping,-109.04,-20536.33,debit,Online Transfer,,Los Angeles,XXXX-XXXX-XXXX-1234,T10697,USD,,0.71
2024-10-31 12:21:57.958751,Local Bookstore,Shopping,-94.98,-20631.31,debit,Cash,,Los Angeles,XXXX-XXXX-XXXX-1234,T10698,USD,,0.79
2024-10-31 12:21:57.958751,Whole Foods,Groceries,-29.88,-20661.19,debit,Debit Card,,Seattle,XXXX-XXXX-XXXX-1234,T10699,GBP,,0.8
2024-11-01 12:21:57.958751,City Electric,Utilities,92.45,-20568.74,transfer,Cash,,San Francisco,XXXX-XXXX-XXXX-1234,T10700,USD,,0.95
2024-11-02 12:21:57.958751,Costco,Groceries,64.42,-20504.32,credit,Cash,,New York,XXXX-XXXX-XXXX-1234,T10701,EUR,,0.9
2024-11-02 12:21:57.958751,CVS Pharmacy,Health,7.02,-20497.3,refund,Credit Card,,Boston,XXXX-XXXX-XXXX-1234,T10702,USD,,0.78
2024-11-03 12:21:57.958751,Best Buy,Electronics,-328.09,-20825.39,debit,Check,,Boston,XXXX-XXXX-XXXX-1234,T10703,USD,,0.99
2024-11-03 12:21:57.958751,Delta Airlines,Travel,-200.19,-21025.58,debit,Online Transfer,,Seattle,XXXX-XXXX-XXXX-1234,T10704,USD,,0.8
2024-11-03 12:21:57.958751,Gym Membership,Health,-47.63,-21073.21,debit,Debit Card,,Seattle,XXXX-XXXX-XXXX-1234,T10705,USD,,1.0
2024-11-03 12:21:57.958751,Starbucks,Coffee,-1.83,-21075.04,debit,Online Transfer,,Los Angeles,XXXX-XXXX-XXXX-1234,T10706,EUR,,1.0
2024-11-03 12:21:57.958751,Spotify,Entertainment,-20.02,-21095.06,debit,Online Transfer,,Atlanta,XXXX-XXXX-XXXX-1234,T10707,USD,,0.76
2024-11-03 12:21:57.958751,Airbnb,Travel,-400.79,-21495.85,debit,Check,,San Francisco,XXXX-XXXX-XXXX-1234,T10708,USD,,0.79
2024-11-04 12:21:57.958751,Water Utility,Utilities,-89.41,-21585.26,debit,Online Transfer,,Seattle,XXXX-XXXX-XXXX-1234,T10709,EUR,,0.85
2024-11-04 12:21:57.958751,Starbucks,Coffee,-2.51,-21587.77,debit,Online Transfer,,Boston,XXXX-XXXX-XXXX-1234,T10710,USD,,0.9
2024-11-05 12:21:57.958751,Amazon,Shopping,162.48,-21425.29,transfer,Cash,,New York,XXXX-XXXX-XXXX-1234,T10711,GBP,,0.86
2024-11-05 12:21:57.958751,Starbucks,Coffee,-2.48,-21427.77,debit,Check,,Chicago,XXXX-XXXX-XXXX-1234,T10712,USD,,0.99
2024-11-05 12:21:57.958751,Starbucks,Coffee,5.81,-21421.96,credit,Credit Card,,Houston,XXXX-XXXX-XXXX-1234,T10713,USD,,0.92
2024-11-08 12:21:57.958751,Whole Foods,Groceries,-78.86,-21500.82,debit,Debit Card,,Seattle,XXXX-XXXX-XXXX-1234,T10714,USD,,0.76
2024-11-08 12:21:57.958751,McDonald's,Dining,-18.47,-21519.29,debit,Online Transfer,,Atlanta,XXXX-XXXX-XXXX-1234,T10715,USD,,0.73
2024-11-08 12:21:57.958751,Starbucks,Coffee,-3.08,-21522.37,debit,Debit Card,,Seattle,XXXX-XXXX-XXXX-1234,T10716,USD,,0.91
2024-11-09 12:21:57.958751,McDonald's,Dining,-21.49,-21543.86,debit,Credit Card,,Atlanta,XXXX-XXXX-XXXX-1234,T10717,USD,,0.75
2024-11-10 12:21:57.958751,Gym Membership,Health,-33.0,-21576.86,debit,Debit Card,,San Francisco,XXXX-XXXX-XXXX-1234,T10718,EUR,,0.94
2024-11-10 12:21:57.958751,Uber,Transport,-7.74,-21584.6,debit,Credit Card,,Chicago,XXXX-XXXX-XXXX-1234,T10719,EUR,,0.79
2024-11-10 12:21:57.958751,Amazon,Shopping,-31.25,-21615.85,debit,Cash,,Miami,XXXX-XXXX-XXXX-1234,T10720,USD,,0.8
2024-11-11 12:21:57.958751,Netflix,Entertainment,-4.89,-21620.74,debit,Online Transfer,,New York,XXXX-XXXX-XXXX-1234,T10721,USD,,0.7
2024-11-12 12:21:57.958751,Uber,Transport,-56.0,-21676.74,debit,Credit Card,,New York,XXXX-XXXX-XXXX-1234,T10722,USD,,0.91
2024-11-13 12:21:57.958751,CVS Pharmacy,Health,23.52,-21653.22,refund,Debit Card,,Atlanta,XXXX-XXXX-XXXX-1234,T10723,USD,,0.73
2024-11-14 12:21:57.958751,Water Utility,Utilities,76.64,-21576.58,credit,Online Transfer,,Los Angeles,XXXX-XXXX-XXXX-1234,T10724,USD,,0.93
2024-11-16 12:21:57.958751,Best Buy,Electronics,306.5,-21270.08,credit,Cash,,Atlanta,XXXX-XXXX-XXXX-1234,T10725,USD,,0.85
2024-11-17 12:21:57.958751,Amazon,Shopping,-71.6,-21341.68,debit,Online Transfer,,Los Angeles,XXXX-XXXX-XXXX-1234,T10726,USD,,0.94
2024-11-17 12:21:57.958751,Spotify,Entertainment,22.84,-21318.84,credit,Credit Card,,Denver,XXXX-XXXX-XXXX-1234,T10727,USD,,0.88
2024-11-17 12:21:57.958751,Costco,Groceries,61.2,-21257.64,credit,Cash,,Boston,XXXX-XXXX-XXXX-1234,T10728,GBP,,0.72
2024-11-17 12:21:57.958751,City Electric,Utilities,-50.29,-21307.93,debit,Debit Card,,New York,XXXX-XXXX-XXXX-1234,T10729,USD,,0.93
2024-11-18 12:21:57.958751,Airbnb,Travel,190.79,-21117.14,refund,Cash,,San Francisco,XXXX-XXXX-XXXX-1234,T10730,USD,,0.72
2024-11-18 12:21:57.958751,Target,Shopping,-106.88,-21224.02,debit,Cash,,Atlanta,XXXX-XXXX-XXXX-1234,T10731,USD,,0.84
2024-11-18 12:21:57.958751,Walmart,Groceries,37.37,-21186.65,transfer,Check,,San Francisco,XXXX-XXXX-XXXX-1234,T10732,USD,,0.75
2024-11-23 12:21:57.958751,Netflix,Entertainment,-25.64,-21212.29,transfer,Cash,,Chicago,XXXX-XXXX-XXXX-1234,T10733,USD,,0.93
2024-11-24 12:21:57.958751,Whole Foods,Groceries,-65.87,-21278.16,debit,Cash,,San Francisco,XXXX-XXXX-XXXX-1234,T10734,USD,,0.97
2024-11-24 12:21:57.958751,Netflix,Entertainment,-32.94,-21311.1,debit,Online Transfer,,Seattle,XXXX-XXXX-XXXX-1234,T10735,EUR,,0.87
2024-11-26 12:21:57.958751,Whole Foods,Groceries,-11.91,-21323.01,fee,Debit Card,,Boston,XXXX-XXXX-XXXX-1234,T10736,USD,,0.86
2024-11-29 12:21:57.958751,Uber,Transport,-25.57,-21348.58,debit,Online Transfer,,Seattle,XXXX-XXXX-XXXX-1234,T10737,USD,,0.93
2024-11-30 12:21:57.958751,Whole Foods,Groceries,-41.54,-21390.12,debit,Online Transfer,,Houston,XXXX-XXXX-XXXX-1234,T10738,GBP,,0.7
2024-12-02 12:21:57.958751,Water Utility,Utilities,-11.17,-21401.29,fee,Credit Card,,Atlanta,XXXX-XXXX-XXXX-1234,T10739,EUR,,0.98
2024-12-03 12:21:57.958751,Costco,Groceries,-35.32,-21436.61,debit,Online Transfer,,New York,XXXX-XXXX-XXXX-1234,T10740,USD,,0.76
2024-12-04 12:21:57.958751,Airbnb,Travel,-374.41,-21811.02,debit,Check,,Atlanta,XXXX-XXXX-XXXX-1234,T10741,USD,,1.0
2024-12-05 12:21:57.958751,Airbnb,Travel,-85.11,-21896.13,debit,Check,,Boston,XXXX-XXXX-XXXX-1234,T10742,USD,,0.92
2024-12-07 12:21:57.958751,Water Utility,Utilities,-65.23,-21961.36,debit,Credit Card,,Miami,XXXX-XXXX-XXXX-1234,T10743,USD,,0.93
2024-12-08 12:21:57.958751,Gym Membership,Health,-47.86,-22009.22,debit,Debit Card,,Miami,XXXX-XXXX-XXXX-1234,T10744,USD,,0.9
2024-12-08 12:21:57.958751,Best Buy,Electronics,-236.91,-22246.13,debit,Debit Card,,Houston,XXXX-XXXX-XXXX-1234,T10745,USD,,0.84
2024-12-09 12:21:57.958751,Uber,Transport,-19.22,-22265.35,debit,Online Transfer,,Boston,XXXX-XXXX-XXXX-1234,T10746,USD,,0.87
2024-12-09 12:21:57.958751,Target,Shopping,-88.4,-22353.75,debit,Online Transfer,,Denver,XXXX-XXXX-XXXX-1234,T10747,USD,,0.71
2024-12-09 12:21:57.958751,Gym Membership,Health,52.87,-22300.88,credit,Online Transfer,,Denver,XXXX-XXXX-XXXX-1234,T10748,USD,,0.89
2024-12-10 12:21:57.958751,Delta Airlines,Travel,-118.44,-22419.32,debit,Debit Card,,Denver,XXXX-XXXX-XXXX-1234,T10749,USD,,0.89
2024-12-10 12:21:57.958751,Shell Gas,Fuel,-15.91,-22435.23,debit,Cash,,New York,XXXX-XXXX-XXXX-1234,T10750,USD,,0.97
2024-12-12 12:21:57.958751,Netflix,Entertainment,-8.03,-22443.26,debit,Check,,New York,XXXX-XXXX-XXXX-1234,T10751,USD,,0.85
2024-12-13 12:21:57.958751,Walmart,Groceries,-49.73,-22492.99,debit,Cash,,Denver,XXXX-XXXX-XXXX-1234,T10752,USD,,0.72
2024-12-13 12:21:57.958751,Whole Foods,Groceries,-16.08,-22509.07,debit,Cash,,Miami,XXXX-XXXX-XXXX-1234,T10753,USD,,0.79
2024-12-13 12:21:57.958751,Spotify,Entertainment,-22.15,-22531.22,debit,Debit Card,,Boston,XXXX-XXXX-XXXX-1234,T10754,USD,,0.9
2024-12-16 12:21:57.958751,CVS Pharmacy,Health,-36.32,-22567.54,transfer,Cash,,San Francisco,XXXX-XXXX-XXXX-1234,T10755,USD,,0.77
2024-12-16 12:21:57.958751,Target,Shopping,-171.37,-22738.91,debit,Credit Card,,Boston,XXXX-XXXX-XXXX-1234,T10756,USD,,0.78
2024-12-18 12:21:57.958751,Water Utility,Utilities,-59.27,-22798.18,debit,Online Transfer,,Denver,XXXX-XXXX-XXXX-1234,T10757,USD,,0.95
2024-12-18 12:21:57.958751,Costco,Groceries,-68.91,-22867.09,debit,Credit Card,,Boston,XXXX-XXXX-XXXX-1234,T10758,EUR,,0.88
2024-12-18 12:21:57.958751,Costco,Groceries,-2.15,-22869.24,debit,Check,,Chicago,XXXX-XXXX-XXXX-1234,T10759,EUR,,0.85
2024-12-18 12:21:57.958751,McDonald's,Dining,-26.59,-22895.83,debit,Online Transfer,,New York,XXXX-XXXX-XXXX-1234,T10760,USD,,0.8
2024-12-19 12:21:57.958751,McDonald's,Dining,-11.96,-22907.79,debit,Cash,,New York,XXXX-XXXX-XXXX-1234,T10761,USD,,0.92
2024-12-20 12:21:57.958751,Local Bookstore,Shopping,-115.37,-23023.16,debit,Check,,Miami,XXXX-XXXX-XXXX-1234,T10762,USD,,0.79
2024-12-21 12:21:57.958751,Local Bookstore,Shopping,112.57,-22910.59,credit,Online Transfer,,San Francisco,XXXX-XXXX-XXXX-1234,T10763,USD,,0.92
2024-12-22 12:21:57.958751,CVS Pharmacy,Health,-58.11,-22968.7,debit,Cash,,Denver,XXXX-XXXX-XXXX-1234,T10764,USD,,0.72
2024-12-23 12:21:57.958751,Shell Gas,Fuel,-22.51,-22991.21,debit,Credit Card,,Atlanta,XXXX-XXXX-XXXX-1234,T10765,GBP,,0.96
2024-12-24 12:21:57.958751,McDonald's,Dining,-26.28,-23017.49,debit,Online Transfer,,Miami,XXXX-XXXX-XXXX-1234,T10766,USD,,0.85
2024-12-25 12:21:57.958751,Airbnb,Travel,-258.07,-23275.56,debit,Cash,,Miami,XXXX-XXXX-XXXX-1234,T10767,USD,,0.83
2024-12-25 12:21:57.958751,Local Bookstore,Shopping,-92.08,-23367.64,debit,Credit Card,,San Francisco,XXXX-XXXX-XXXX-1234,T10768,EUR,,0.88
2024-12-25 12:21:57.958751,Costco,Groceries,-45.4,-23413.04,debit,Check,,Seattle,XXXX-XXXX-XXXX-1234,T10769,GBP,,0.89
2024-12-26 12:21:57.958751,Water Utility,Utilities,-43.29,-23456.33,debit,Check,,Denver,XXXX-XXXX-XXXX-1234,T10770,EUR,,0.74
2024-12-26 12:21:57.958751,Netflix,Entertainment,-14.89,-23471.22,debit,Check,,Atlanta,XXXX-XXXX-XXXX-1234,T10771,USD,,0.93
2024-12-26 12:21:57.958751,Water Utility,Utilities,-72.65,-23543.87,debit,Check,,New York,XXXX-XXXX-XXXX-1234,T10772,USD,,0.78
2024-12-27 12:21:57.958751,Local Bookstore,Shopping,-112.06,-23655.93,debit,Debit Card,,San Francisco,XXXX-XXXX-XXXX-1234,T10773,USD,,0.97
2024-12-27 12:21:57.958751,Apple Store,Electronics,-208.45,-23864.38,debit,Online Transfer,,Atlanta,XXXX-XXXX-XXXX-1234,T10774,USD,,0.95
2024-12-27 12:21:57.958751,Whole Foods,Groceries,-69.95,-23934.33,debit,Online Transfer,,Chicago,XXXX-XXXX-XXXX-1234,T10775,USD,,0.8
2024-12-28 12:21:57.958751,Walmart,Groceries,-73.09,-24007.42,debit,Debit Card,,Miami,XXXX-XXXX-XXXX-1234,T10776,USD,,0.94
2024-12-28 12:21:57.958751,Spotify,Entertainment,14.62,-23992.8,transfer,Cash,,San Francisco,XXXX-XXXX-XXXX-1234,T10777,GBP,,0.81
2024-12-28 12:21:57.958751,Local Bookstore,Shopping,-72.91,-24065.71,debit,Cash,,New York,XXXX-XXXX-XXXX-1234,T10778,USD,,0.73
2024-12-28 12:21:57.958751,Walmart,Groceries,59.18,-24006.53,credit,Check,,Boston,XXXX-XXXX-XXXX-1234,T10779,USD,,0.99
2024-12-29 12:21:57.958751,Best Buy,Electronics,-221.45,-24227.98,debit,Credit Card,,New York,XXXX-XXXX-XXXX-1234,T10780,USD,,0.9
2024-12-31 12:21:57.958751,Starbucks,Coffee,-9.37,-24237.35,debit,Cash,,Chicago,XXXX-XXXX-XXXX-1234,T10781,USD,,0.84
2025-01-01 12:21:57.958751,Uber,Transport,-22.28,-24259.63,debit,Credit Card,,San Francisco,XXXX-XXXX-XXXX-1234,T10782,USD,,0.82
2025-01-01 12:21:57.958751,Costco,Groceries,-45.84,-24305.47,debit,Online Transfer,,Chicago,XXXX-XXXX-XXXX-1234,T10783,USD,,0.8
2025-01-03 12:21:57.958751,City Electric,Utilities,-116.18,-24421.65,debit,Credit Card,,Denver,XXXX-XXXX-XXXX-1234,T10784,USD,,0.99
2025-01-03 12:21:57.958751,Gym Membership,Health,-45.85,-24467.5,transfer,Online Transfer,,Denver,XXXX-XXXX-XXXX-1234,T10785,EUR,,0.74
2025-01-04 12:21:57.958751,Apple Store,Electronics,-205.05,-24672.55,debit,Debit Card,,Boston,XXXX-XXXX-XXXX-1234,T10786,USD,,0.79
2025-01-05 12:21:57.958751,Shell Gas,Fuel,-89.8,-24762.35,transfer,Debit Card,,Miami,XXXX-XXXX-XXXX-1234,T10787,GBP,,0.85
2025-01-05 12:21:57.958751,Costco,Groceries,-55.42,-24817.77,debit,Check,,Seattle,XXXX-XXXX-XXXX-1234,T10788,USD,,0.84
2025-01-05 12:21:57.958751,Gym Membership,Health,32.05,-24785.72,credit,Cash,,Los Angeles,XXXX-XXXX-XXXX-1234,T10789,USD,,0.84
2025-01-06 12:21:57.958751,Water Utility,Utilities,-34.75,-24820.47,debit,Check,,Atlanta,XXXX-XXXX-XXXX-1234,T10790,USD,,0.75
2025-01-06 12:21:57.958751,City Electric,Utilities,103.47,-24717.0,credit,Online Transfer,,Chicago,XXXX-XXXX-XXXX-1234,T10791,USD,,0.74
2025-01-08 12:21:57.958751,Local Bookstore,Shopping,-90.0,-24807.0,debit,Check,,Atlanta,XXXX-XXXX-XXXX-1234,T10792,USD,,0.78
2025-01-09 12:21:57.958751,Whole Foods,Groceries,-56.23,-24863.23,debit,Credit Card,,Boston,XXXX-XXXX-XXXX-1234,T10793,USD,,0.97
2025-01-09 12:21:57.958751,Shell Gas,Fuel,-59.56,-24922.79,debit,Online Transfer,,Atlanta,XXXX-XXXX-XXXX-1234,T10794,EUR,,0.73
2025-01-11 12:21:57.958751,Amazon,Shopping,74.61,-24848.18,credit,Debit Card,,Atlanta,XXXX-XXXX-XXXX-1234,T10795,EUR,,0.93
2025-01-11 12:21:57.958751,Shell Gas,Fuel,-67.94,-24916.12,debit,Cash,,New York,XXXX-XXXX-XXXX-1234,T10796,USD,,0.93
2025-01-12 12:21:57.958751,Amazon,Shopping,149.08,-24767.04,credit,Online Transfer,,San Francisco,XXXX-XXXX-XXXX-1234,T10797,EUR,,0.94
2025-01-13 12:21:57.958751,Best Buy,Electronics,-5.44,-24772.48,debit,Online Transfer,,Miami,XXXX-XXXX-XXXX-1234,T10798,USD,,0.97
2025-01-18 12:21:57.958751,Amazon,Shopping,190.59,-24581.89,credit,Credit Card,,Los Angeles,XXXX-XXXX-XXXX-1234,T10799,EUR,,0.78
2025-01-19 12:21:57.958751,Shell Gas,Fuel,51.86,-24530.03,credit,Cash,,San Francisco,XXXX-XXXX-XXXX-1234,T10800,USD,,0.77
2025-01-24 12:21:57.958751,Netflix,Entertainment,15.85,-24514.18,credit,Debit Card,,New York,XXXX-XXXX-XXXX-1234,T10801,USD,,0.84
2025-01-25 12:21:57.958751,Uber,Transport,-31.49,-24545.67,debit,Online Transfer,,Atlanta,XXXX-XXXX-XXXX-1234,T10802,EUR,,0.78
2025-01-26 12:21:57.958751,Spotify,Entertainment,-7.67,-24553.34,debit,Online Transfer,,Los Angeles,XXXX-XXXX-XXXX-1234,T10803,USD,,0.92
2025-01-27 12:21:57.958751,Local Bookstore,Shopping,60.92,-24492.42,refund,Credit Card,,New York,XXXX-XXXX-XXXX-1234,T10804,EUR,,0.89
2025-01-27 12:21:57.958751,Local Bookstore,Shopping,-60.33,-24552.75,debit,Check,,New York,XXXX-XXXX-XXXX-1234,T10805,USD,,0.96
2025-02-01 12:21:57.958751,Costco,Groceries,-100.51,-24653.26,debit,Debit Card,,New York,XXXX-XXXX-XXXX-1234,T10806,USD,,0.72
2025-02-01 12:21:57.958751,Walmart,Groceries,-51.5,-24704.76,debit,Cash,,Denver,XXXX-XXXX-XXXX-1234,T10807,USD,,0.97
2025-02-02 12:21:57.958751,McDonald's,Dining,27.9,-24676.86,credit,Online Transfer,,Los Angeles,XXXX-XXXX-XXXX-1234,T10808,USD,,0.79
2025-02-04 12:21:57.958751,Water Utility,Utilities,-45.52,-24722.38,debit,Online Transfer,,New York,XXXX-XXXX-XXXX-1234,T10809,USD,,0.85
2025-02-04 12:21:57.958751,Airbnb,Travel,-422.47,-25144.85,debit,Debit Card,,Seattle,XXXX-XXXX-XXXX-1234,T10810,EUR,,0.83
2025-02-05 12:21:57.958751,Best Buy,Electronics,239.25,-24905.6,credit,Check,,Atlanta,XXXX-XXXX-XXXX-1234,T10811,USD,,0.93
2025-02-06 12:21:57.958751,Starbucks,Coffee,-1.47,-24907.07,debit,Online Transfer,,Los Angeles,XXXX-XXXX-XXXX-1234,T10812,EUR,,0.83
2025-02-07 12:21:57.958751,Walmart,Groceries,-69.03,-24976.1,transfer,Debit Card,,Denver,XXXX-XXXX-XXXX-1234,T10813,EUR,,0.98
2025-02-07 12:21:57.958751,Airbnb,Travel,-322.04,-25298.14,debit,Credit Card,,Chicago,XXXX-XXXX-XXXX-1234,T10814,USD,,0.97
2025-02-07 12:21:57.958751,Shell Gas,Fuel,-29.56,-25327.7,debit,Check,,Chicago,XXXX-XXXX-XXXX-1234,T10815,EUR,,0.96
2025-02-08 12:21:57.958751,Delta Airlines,Travel,-761.53,-26089.23,debit,Cash,,Miami,XXXX-XXXX-XXXX-1234,T10816,GBP,,0.72
2025-02-08 12:21:57.958751,Spotify,Entertainment,-25.2,-26114.43,debit,Online Transfer,,Houston,XXXX-XXXX-XXXX-1234,T10817,EUR,,0.96
2025-02-09 12:21:57.958751,Costco,Groceries,-79.61,-26194.04,transfer,Debit Card,,Seattle,XXXX-XXXX-XXXX-1234,T10818,EUR,,0.93
2025-02-09 12:21:57.958751,CVS Pharmacy,Health,-52.23,-26246.27,debit,Credit Card,,Chicago,XXXX-XXXX-XXXX-1234,T10819,GBP,,0.73
2025-02-10 12:21:57.958751,CVS Pharmacy,Health,-56.31,-26302.58,debit,Cash,,Denver,XXXX-XXXX-XXXX-1234,T10820,USD,,0.73
2025-02-10 12:21:57.958751,Amazon,Shopping,-54.05,-26356.63,debit,Debit Card,,Houston,XXXX-XXXX-XXXX-1234,T10821,USD,,0.73
2025-02-11 12:21:57.958751,Apple Store,Electronics,-153.4,-26510.03,debit,Debit Card,,New York,XXXX-XXXX-XXXX-1234,T10822,EUR,,0.7
2025-02-12 12:21:57.958751,Apple Store,Electronics,-605.26,-27115.29,debit,Cash,,New York,XXXX-XXXX-XXXX-1234,T10823,USD,,0.86
2025-02-12 12:21:57.958751,Netflix,Entertainment,-13.12,-27128.41,debit,Credit Card,,Boston,XXXX-XXXX-XXXX-1234,T10824,USD,,0.99
2025-02-13 12:21:57.958751,McDonald's,Dining,-11.18,-27139.59,debit,Credit Card,,Atlanta,XXXX-XXXX-XXXX-1234,T10825,USD,,0.83
2025-02-13 12:21:57.958751,Whole Foods,Groceries,49.26,-27090.33,credit,Check,,Houston,XXXX-XXXX-XXXX-1234,T10826,EUR,,0.86
2025-02-13 12:21:57.958751,Best Buy,Electronics,-175.59,-27265.92,debit,Online Transfer,,Atlanta,XXXX-XXXX-XXXX-1234,T10827,USD,,0.99
2025-02-13 12:21:57.958751,CVS Pharmacy,Health,-28.13,-27294.05,debit,Cash,,Denver,XXXX-XXXX-XXXX-1234,T10828,GBP,,0.78
2025-02-13 12:21:57.958751,Uber,Transport,-22.07,-27316.12,debit,Cash,,Seattle,XXXX-XXXX-XXXX-1234,T10829,USD,,0.96
2025-02-13 12:21:57.958751,Gym Membership,Health,41.78,-27274.34,credit,Cash,,Houston,XXXX-XXXX-XXXX-1234,T10830,USD,,0.86
2025-02-15 12:21:57.958751,Amazon,Shopping,-98.58,-27372.92,debit,Credit Card,,Chicago,XXXX-XXXX-XXXX-1234,T10831,USD,,0.87
2025-02-17 12:21:57.958751,Uber,Transport,-13.06,-27385.98,debit,Online Transfer,,Seattle,XXXX-XXXX-XXXX-1234,T10832,USD,,0.8
2025-02-20 12:21:57.958751,Netflix,Entertainment,-17.77,-27403.75,debit,Check,,Boston,XXXX-XXXX-XXXX-1234,T10833,USD,,0.87
2025-02-20 12:21:57.958751,City Electric,Utilities,39.32,-27364.43,refund,Debit Card,,Atlanta,XXXX-XXXX-XXXX-1234,T10834,GBP,,0.72
2025-02-23 12:21:57.958751,Amazon,Shopping,-124.83,-27489.26,debit,Debit Card,,Atlanta,XXXX-XXXX-XXXX-1234,T10835,EUR,,0.93
2025-02-23 12:21:57.958751,Walmart,Groceries,34.28,-27454.98,credit,Cash,,Seattle,XXXX-XXXX-XXXX-1234,T10836,USD,,0.79
2025-02-24 12:21:57.958751,Apple Store,Electronics,-215.68,-27670.66,debit,Online Transfer,,New York,XXXX-XXXX-XXXX-1234,T10837,USD,,0.97
2025-02-24 12:21:57.958751,Apple Store,Electronics,-1.44,-27672.1,debit,Credit Card,,Atlanta,XXXX-XXXX-XXXX-1234,T10838,EUR,,0.81
2025-02-24 12:21:57.958751,Starbucks,Coffee,5.74,-27666.36,credit,Online Transfer,,Boston,XXXX-XXXX-XXXX-1234,T10839,GBP,,0.74
2025-02-25 12:21:57.958751,Airbnb,Travel,-398.69,-28065.05,debit,Online Transfer,,Chicago,XXXX-XXXX-XXXX-1234,T10840,USD,,0.91
2025-02-25 12:21:57.958751,Costco,Groceries,75.69,-27989.36,credit,Credit Card,,Los Angeles,XXXX-XXXX-XXXX-1234,T10841,USD,,0.75
2025-02-25 12:21:57.958751,Shell Gas,Fuel,54.92,-27934.44,transfer,Cash,,Chicago,XXXX-XXXX-XXXX-1234,T10842,USD,,0.93
2025-02-26 12:21:57.958751,McDonald's,Dining,18.2,-27916.24,credit,Online Transfer,,Chicago,XXXX-XXXX-XXXX-1234,T10843,EUR,,0.99
2025-02-26 12:21:57.958751,Best Buy,Electronics,-320.89,-28237.13,debit,Debit Card,,Atlanta,XXXX-XXXX-XXXX-1234,T10844,USD,,0.93
2025-02-28 12:21:57.958751,Target,Shopping,100.16,-28136.97,credit,Credit Card,,San Francisco,XXXX-XXXX-XXXX-1234,T10845,USD,,0.71
2025-02-28 12:21:57.958751,Spotify,Entertainment,-11.76,-28148.73,debit,Check,,New York,XXXX-XXXX-XXXX-1234,T10846,USD,,0.88
2025-03-03 12:21:57.958751,Walmart,Groceries,65.67,-28083.06,credit,Cash,,Atlanta,XXXX-XXXX-XXXX-1234,T10847,EUR,,0.91
2025-03-05 12:21:57.958751,CVS Pharmacy,Health,-10.91,-28093.97,debit,Credit Card,,New York,XXXX-XXXX-XXXX-1234,T10848,USD,,0.95
2025-03-06 12:21:57.958751,Delta Airlines,Travel,229.45,-27864.52,credit,Check,,Denver,XXXX-XXXX-XXXX-1234,T10849,USD,,0.72
